Product_Grp,Year,Month,Sales_Ori,Sales,Sector
Wallcovering,2011,Jan,,0,Hospitality
Wallcovering,2011,Jan,,0,Hospitality
Wallcovering,2011,Jan,2685,2685,Hospitality
Wallcovering,2011,Jan,2685,2685,Hospitality
Wallcovering,2011,Jan,5370,5370,Hospitality
Wallcovering,2011,Jan,3759,3759,Hospitality
Wallcovering,2011,Jan,4872,4872,Hospitality
Wallcovering,2011,Jan,-14.95,-14.95,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"2,696.00",2696,Hospitality
Carpet,2011,Jun,"2,224.20",2224.2,Hospitality
Carpet,2011,Jun,"2,224.20",2224.2,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"2,224.20",2224.2,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"2,224.20",2224.2,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"1,765.88",1765.88,Hospitality
Carpet,2011,Jun,"2,224.20",2224.2,Hospitality
Carpet,2011,Jun,"-2,460.10",-2460.1,Hospitality
Carpet,2011,Jun,255.42,255.42,Hospitality
Carpet,2011,Jun,312.18,312.18,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,276.71,276.71,Hospitality
Carpet,2011,Jun,276.71,276.71,Hospitality
Carpet,2011,Jun,340.56,340.56,Hospitality
Carpet,2011,Jun,368.94,368.94,Hospitality
Carpet,2011,Jun,368.94,368.94,Hospitality
Carpet,2011,Jun,368.94,368.94,Hospitality
Carpet,2011,Jun,425.7,425.7,Hospitality
Carpet,2011,Jun,681.12,681.12,Hospitality
Carpet,2011,Jun,227.04,227.04,Hospitality
Carpet,2011,Jun,340.56,340.56,Hospitality
Carpet,2011,Jun,418.61,418.61,Hospitality
Carpet,2011,Jun,418.61,418.61,Hospitality
Carpet,2011,Jun,659.84,659.84,Hospitality
Carpet,2011,Jun,503.75,503.75,Hospitality
Carpet,2011,Jun,163.19,163.19,Hospitality
Carpet,2011,Jun,156.09,156.09,Hospitality
Carpet,2011,Jun,269.61,269.61,Hospitality
Carpet,2011,Jun,269.61,269.61,Hospitality
Carpet,2011,Jun,361.85,361.85,Hospitality
Carpet,2011,Jun,361.85,361.85,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,340.56,340.56,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,269.61,269.61,Hospitality
Carpet,2011,Jun,659.84,659.84,Hospitality
Carpet,2011,Jun,361.85,361.85,Hospitality
Carpet,2011,Jun,361.85,361.85,Hospitality
Carpet,2011,Jun,269.61,269.61,Hospitality
Carpet,2011,Jun,418.61,418.61,Hospitality
Carpet,2011,Jun,581.79,581.79,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,383.13,383.13,Hospitality
Carpet,2011,Jun,312.18,312.18,Hospitality
Carpet,2011,Jun,255.42,255.42,Hospitality
Carpet,2011,Jun,425.7,425.7,Hospitality
Carpet,2011,Jun,681.12,681.12,Hospitality
Carpet,2011,Jun,340.56,340.56,Hospitality
Carpet,2011,Jun,368.94,368.94,Hospitality
Carpet,2011,Jun,368.94,368.94,Hospitality
Carpet,2011,Jun,368.94,368.94,Hospitality
Carpet,2011,Jun,276.71,276.71,Hospitality
Carpet,2011,Jun,276.71,276.71,Hospitality
Carpet,2011,Jun,227.04,227.04,Hospitality
Carpet,2011,Jun,659.84,659.84,Hospitality
Carpet,2011,Jun,269.61,269.61,Hospitality
Carpet,2011,Jun,269.61,269.61,Hospitality
Carpet,2011,Jun,333.47,333.47,Hospitality
Carpet,2011,Jun,361.85,361.85,Hospitality
Carpet,2011,Jun,361.85,361.85,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,659.84,659.84,Hospitality
Carpet,2011,Jun,418.61,418.61,Hospitality
Carpet,2011,Jun,496.65,496.65,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,140.48,140.48,Hospitality
Carpet,2011,Jun,235.55,235.55,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,276.71,276.71,Hospitality
Carpet,2011,Jun,276.71,276.71,Hospitality
Carpet,2011,Jun,227.04,227.04,Hospitality
Carpet,2011,Jun,659.84,659.84,Hospitality
Carpet,2011,Jun,333.47,333.47,Hospitality
Carpet,2011,Jun,333.47,333.47,Hospitality
Carpet,2011,Jun,361.85,361.85,Hospitality
Carpet,2011,Jun,361.85,361.85,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,659.84,659.84,Hospitality
Carpet,2011,Jun,418.61,418.61,Hospitality
Carpet,2011,Jun,581.79,581.79,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,276.71,276.71,Hospitality
Carpet,2011,Jun,276.71,276.71,Hospitality
Carpet,2011,Jun,333.47,333.47,Hospitality
Carpet,2011,Jun,659.84,659.84,Hospitality
Carpet,2011,Jun,227.04,227.04,Hospitality
Carpet,2011,Jun,333.47,333.47,Hospitality
Carpet,2011,Jun,361.85,361.85,Hospitality
Carpet,2011,Jun,361.85,361.85,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,269.61,269.61,Hospitality
Carpet,2011,Jun,659.84,659.84,Hospitality
Carpet,2011,Jun,418.61,418.61,Hospitality
Carpet,2011,Jun,581.79,581.79,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,376.04,376.04,Hospitality
Carpet,2011,Jun,276.71,276.71,Hospitality
Carpet,2011,Jun,276.71,276.71,Hospitality
Carpet,2011,Jun,333.47,333.47,Hospitality
Carpet,2011,Jun,659.84,659.84,Hospitality
Carpet,2011,Jun,227.04,227.04,Hospitality
Carpet,2011,Jun,332.05,332.05,Hospitality
Carpet,2011,Jun,"2,129.71",2129.71,Hospitality
Carpet,2011,Jun,580.83,580.83,Hospitality
Carpet,2011,Jun,"1,936.10",1936.1,Hospitality
Carpet,2011,Jun,968.05,968.05,Hospitality
Carpet,2011,Jun,"2,129.71",2129.71,Hospitality
Carpet,2011,Jun,580.83,580.83,Hospitality
Carpet,2011,Jun,"1,936.10",1936.1,Hospitality
Carpet,2011,Jun,"1,742.49",1742.49,Hospitality
Carpet,2011,Jun,580.83,580.83,Hospitality
Carpet,2011,Jun,774.44,774.44,Hospitality
Carpet,2011,Jun,580.83,580.83,Hospitality
Carpet,2011,Jun,"1,742.49",1742.49,Hospitality
Carpet,2011,Jun,580.83,580.83,Hospitality
Carpet,2011,Jun,193.61,193.61,Hospitality
Carpet,2011,Jun,"1,742.49",1742.49,Hospitality
Carpet,2011,Jun,387.22,387.22,Hospitality
Carpet,2011,Jun,"1,742.49",1742.49,Hospitality
Carpet,2011,Jun,580.83,580.83,Hospitality
Carpet,2011,Jun,"1,161.66",1161.66,Hospitality
Carpet,2011,Jun,387.22,387.22,Hospitality
Carpet,2011,Jun,"38,426.43",38426.43,Hospitality
Carpet,2011,Jun,-0.91,-0.91,Hospitality
Fabric,2011,Jul,"1,334.00",1334,Hospitality
Fabric,2011,Jul,464,464,Hospitality
Fabric,2011,Jul,"1,444.20",1444.2,Hospitality
Fabric,2011,Jul,"-2,459.20",-2459.2,Hospitality
Fabric,2011,Jul,528,528,Hospitality
Fabric,2011,Jul,750,750,Hospitality
Fabric,2011,Jul,783,783,Hospitality
Fabric,2011,Jul,528,528,Hospitality
Fabric,2011,Jul,750,750,Hospitality
Fabric,2011,Jul,783,783,Hospitality
Fabric,2011,Jul,528,528,Hospitality
Fabric,2011,Jul,750,750,Hospitality
Fabric,2011,Jul,783,783,Hospitality
Fabric,2011,Jul,528,528,Hospitality
Fabric,2011,Jul,750,750,Hospitality
Fabric,2011,Oct,1050,1050,Hospitality
Fabric,2011,Oct,1050,1050,Hospitality
Fabric,2011,Oct,1252,1252,Hospitality
Fabric,2011,Oct,80,80,Hospitality
Fabric,2011,Oct,-80,-80,Hospitality
Fabric,2011,Oct,1050,1050,Hospitality
Fabric,2011,Oct,158,158,Hospitality
Fabric,2011,Oct,343,343,Hospitality
Fabric,2011,Oct,125,125,Hospitality
Fabric,2011,Oct,80,80,Hospitality
Fabric,2011,Oct,-80,-80,Hospitality
Fabric,2011,Oct,350,350,Hospitality
Fabric,2011,Oct,700,700,Hospitality
Fabric,2011,Oct,158,158,Hospitality
Fabric,2011,Oct,343,343,Hospitality
Fabric,2011,Oct,125,125,Hospitality
Fabric,2011,Oct,80,80,Hospitality
Fabric,2011,Oct,-80,-80,Hospitality
Fabric,2011,Oct,937.5,937.5,Hospitality
Fabric,2011,Oct,112.5,112.5,Hospitality
Fabric,2011,Oct,837.5,837.5,Hospitality
Fabric,2011,Oct,212.5,212.5,Hospitality
Fabric,2011,Oct,316,316,Hospitality
Fabric,2011,Oct,686,686,Hospitality
Fabric,2011,Oct,250,250,Hospitality
Fabric,2011,Oct,80,80,Hospitality
Fabric,2011,Oct,-80,-80,Hospitality
Fabric,2011,Oct,1100,1100,Hospitality
Fabric,2011,Oct,-50,-50,Hospitality
Fabric,2011,Oct,158,158,Hospitality
Fabric,2011,Oct,343,343,Hospitality
Fabric,2011,Oct,125,125,Hospitality
Fabric,2011,Oct,40,40,Hospitality
Fabric,2011,Oct,-40,-40,Hospitality
Fabric,2011,Oct,1050,1050,Hospitality
Fabric,2011,Oct,158,158,Hospitality
Fabric,2011,Oct,343,343,Hospitality
Fabric,2011,Oct,125,125,Hospitality
Fabric,2011,Oct,40,40,Hospitality
Fabric,2011,Oct,-40,-40,Hospitality
Fabric,2011,Apr,375,375,Hospitality
Fabric,2011,Apr,125,125,Hospitality
Fabric,2011,Apr,330,330,Hospitality
Fabric,2011,Apr,250,250,Hospitality
Fabric,2011,Apr,130,130,Hospitality
Fabric,2011,Apr,375,375,Hospitality
Fabric,2011,Apr,125,125,Hospitality
Fabric,2011,Apr,330,330,Hospitality
Fabric,2011,Apr,250,250,Hospitality
Fabric,2011,Apr,130,130,Hospitality
Fabric,2011,Apr,375,375,Hospitality
Fabric,2011,Apr,125,125,Hospitality
Fabric,2011,Apr,330,330,Hospitality
Fabric,2011,Apr,250,250,Hospitality
Fabric,2011,Apr,130,130,Hospitality
Fabric,2011,Apr,375,375,Hospitality
Fabric,2011,Apr,125,125,Hospitality
Fabric,2011,Apr,330,330,Hospitality
Fabric,2011,Apr,250,250,Hospitality
Fabric,2011,Apr,130,130,Hospitality
Fabric,2011,Apr,375,375,Hospitality
Fabric,2011,Apr,125,125,Hospitality
Fabric,2011,Apr,330,330,Hospitality
Fabric,2011,Apr,250,250,Hospitality
Fabric,2011,Apr,130,130,Hospitality
Fabric,2011,Apr,375,375,Hospitality
Fabric,2011,May,25,25,Hospitality
Fabric,2011,May,100,100,Hospitality
Fabric,2011,Apr,330,330,Hospitality
Fabric,2011,May,475,475,Hospitality
Fabric,2011,May,25,25,Hospitality
Fabric,2011,Apr,130,130,Hospitality
Fabric,2011,Apr,375,375,Hospitality
Fabric,2011,Apr,125,125,Hospitality
Fabric,2011,Apr,330,330,Hospitality
Fabric,2011,Apr,250,250,Hospitality
Fabric,2011,Apr,130,130,Hospitality
Fabric,2011,Apr,375,375,Hospitality
Fabric,2011,Apr,125,125,Hospitality
Fabric,2011,Apr,330,330,Hospitality
Fabric,2011,Apr,250,250,Hospitality
Fabric,2011,Apr,130,130,Hospitality
Fabric,2011,Jul,"1,000.00",1000,Hospitality
Fabric,2011,Jul,520,520,Hospitality
Fabric,2011,Jul,400,400,Hospitality
Fabric,2011,Jul,384,384,Hospitality
Fabric,2011,Jul,"1,325.00",1325,Hospitality
Fabric,2011,Jul,500,500,Hospitality
Fabric,2011,Jul,50,50,Hospitality
Fabric,2011,Jul,48,48,Hospitality
Fabric,2011,Jul,"1,325.00",1325,Hospitality
Fabric,2011,Jul,500,500,Hospitality
Fabric,2011,Jul,50,50,Hospitality
Fabric,2011,Jul,48,48,Hospitality
Fabric,2011,Jul,"1,325.00",1325,Hospitality
Fabric,2011,Jul,500,500,Hospitality
Fabric,2011,Jul,50,50,Hospitality
Fabric,2011,Jul,48,48,Hospitality
Fabric,2011,Jul,350,350,Hospitality
Fabric,2011,Jul,102,102,Hospitality
Fabric,2011,Jul,450,450,Hospitality
Fabric,2011,Jul,136,136,Hospitality
Wallcovering,2011,Sep,"1,110.00",1110,Hospitality
Wallcovering,2011,Jan,,0,Hospitality
Wallcovering,2011,Feb,"1,240.00",1240,Hospitality
Wallcovering,2011,Feb,-186,-186,Hospitality
Wallcovering,2011,Feb,620,620,Hospitality
Wallcovering,2011,Feb,-62,-62,Hospitality
Wallcovering,2011,Feb,819.9,819.9,Hospitality
Wallcovering,2011,Feb,434.59,434.59,Hospitality
Wallcovering,2011,Mar,1264.8,1264.8,Hospitality
Wallcovering,2011,Mar,1264.8,1264.8,Hospitality
Wallcovering,2011,Mar,2686.43,2686.43,Hospitality
Fabric,2011,Apr,963.05,963.05,Hospitality
Fabric,2011,Apr,963.05,963.05,Hospitality
Fabric,2011,Apr,963.05,963.05,Hospitality
Fabric,2011,Apr,3600,3600,Hospitality
Fabric,2011,May,262.65,262.65,Hospitality
Fabric,2011,May,280,280,Hospitality
Fabric,2011,May,100,100,Hospitality
Fabric,2011,Nov,"3,064.25",3064.25,Hospitality
Fabric,2011,Nov,"2,976.70",2976.7,Hospitality
Fabric,2011,Nov,"3,064.25",3064.25,Hospitality
Fabric,2011,Nov,"8,240.00",8240,Hospitality
Fabric,2011,Apr,1982.88,1982.88,Hospitality
Fabric,2011,Apr,1927.8,1927.8,Hospitality
Fabric,2011,Oct,520,520,Hospitality
Flooring,2011,Jan,1650,1650,Hospitality
Flooring,2011,Jan,,0,Hospitality
Flooring,2011,Jan,,0,Hospitality
Flooring,2011,Jan,,0,Hospitality
Flooring,2011,Jan,,0,Hospitality
Flooring,2011,Jan,,0,Hospitality
Flooring,2011,Jan,,0,Hospitality
Flooring,2011,Mar,8359.89,8359.89,Hospitality
Flooring,2011,Mar,,0,Hospitality
Flooring,2011,Mar,,0,Hospitality
Flooring,2011,Mar,,0,Hospitality
Flooring,2011,Mar,,0,Hospitality
Flooring,2011,Mar,,0,Hospitality
Flooring,2011,Mar,,0,Hospitality
Flooring,2011,Dec,220,220,Hospitality
Flooring,2011,Dec,420,420,Hospitality
Flooring,2011,Dec,325.71,325.71,Hospitality
Flooring,2011,Dec,,0,Hospitality
Flooring,2011,Dec,,0,Hospitality
Flooring,2011,Dec,-78.21,-78.21,Hospitality
Carpet,2011,Jan,1612.5,1612.5,Hospitality
Wallcovering,2011,Oct,2300,2300,Hospitality
Carpet,2011,Dec,267.92,267.92,Hospitality
Carpet,2011,Dec,380,380,Hospitality
Carpet,2011,Dec,-0.01,-0.01,Hospitality
Carpet,2011,Feb,"2,640.00",2640,Hospitality
Carpet,2011,May,4400,4400,Hospitality
Carpet,2011,May,4284.6,4284.6,Hospitality
Carpet,2011,May,2599.88,2599.88,Hospitality
Carpet,2011,May,2187.45,2187.45,Hospitality
Carpet,2011,May,-4787.33,-4787.33,Hospitality
Wallcovering,2011,Jul,"-1,200.01",-1200.01,Hospitality
Carpet,2011,Oct,12320,12320,Hospitality
Wallcovering,2011,May,205.7,205.7,Hospitality
Wallcovering,2011,May,200,200,Hospitality
Wallcovering,2011,May,-0.7,-0.7,Hospitality
Fabric,2011,May,638,638,Hospitality
Fabric,2011,May,558.25,558.25,Hospitality
Fabric,2011,May,120,120,Hospitality
Fabric,2011,May,-558.25,-558.25,Hospitality
Wallcovering,2011,May,234,234,Hospitality
Wallcovering,2011,May,1560,1560,Hospitality
Wallcovering,2011,May,-104,-104,Hospitality
Wallcovering,2011,May,652.16,652.16,Hospitality
Wallcovering,2011,Jun,,0,Hospitality
Wallcovering,2011,Jun,,0,Hospitality
Wallcovering,2011,Jun,"2,340.00",2340,Hospitality
Wallcovering,2011,Jun,-390,-390,Hospitality
Wallcovering,2011,Jun,780,780,Hospitality
Wallcovering,2011,Jun,752.48,752.48,Hospitality
Wallcovering,2011,Jul,"2,400.00",2400,Hospitality
Wallcovering,2011,Jan,495,495,Hospitality
Wallcovering,2011,Feb,"1,300.00",1300,Hospitality
Wallcovering,2011,Mar,420,420,Hospitality
Wallcovering,2011,Mar,1134,1134,Hospitality
Wallcovering,2011,Mar,420,420,Hospitality
Wallcovering,2011,Jul,312,312,Hospitality
Wallcovering,2011,Sep,672,672,Hospitality
Wallcovering,2011,Jul,2400,2400,Hospitality
Wallcovering,2011,Dec,1344,1344,Hospitality
Wallcovering,2011,Dec,175,175,Hospitality
Wallcovering,2011,Jan,120,120,Hospitality
Wallcovering,2011,Jan,280,280,Hospitality
Carpet,2011,Jan,506.46,506.46,Hospitality
Carpet,2011,Jan,1012.92,1012.92,Hospitality
Wallcovering,2011,Feb,"5,760.00",5760,Hospitality
Wallcovering,2011,Feb,"3,600.00",3600,Hospitality
Wallcovering,2011,Feb,"3,600.00",3600,Hospitality
Wallcovering,2011,Feb,"1,800.00",1800,Hospitality
Wallcovering,2011,Feb,"5,400.00",5400,Hospitality
Wallcovering,2011,Feb,"5,101.95",5101.95,Hospitality
Carpet,2011,Feb,150,150,Hospitality
Carpet,2011,Apr,5220,5220,Hospitality
Carpet,2011,Apr,1008,1008,Hospitality
Carpet,2011,Apr,1008,1008,Hospitality
Carpet,2011,Apr,378,378,Hospitality
Carpet,2011,Apr,1602,1602,Hospitality
Carpet,2011,Apr,1602,1602,Hospitality
Carpet,2011,Apr,504,504,Hospitality
Carpet,2011,Apr,504,504,Hospitality
Carpet,2011,Apr,576,576,Hospitality
Carpet,2011,Apr,576,576,Hospitality
Carpet,2011,Apr,630,630,Hospitality
Carpet,2011,Apr,630,630,Hospitality
Carpet,2011,Apr,2700,2700,Hospitality
Carpet,2011,Apr,828,828,Hospitality
Carpet,2011,Apr,828,828,Hospitality
Carpet,2011,Apr,4500,4500,Hospitality
Carpet,2011,Apr,378,378,Hospitality
Carpet,2011,Apr,378,378,Hospitality
Carpet,2011,Apr,378,378,Hospitality
Carpet,2011,Apr,1602,1602,Hospitality
Carpet,2011,Apr,1602,1602,Hospitality
Carpet,2011,Apr,576,576,Hospitality
Carpet,2011,Apr,576,576,Hospitality
Carpet,2011,Apr,504,504,Hospitality
Carpet,2011,Apr,504,504,Hospitality
Carpet,2011,Apr,828,828,Hospitality
Carpet,2011,Apr,828,828,Hospitality
Carpet,2011,Apr,630,630,Hospitality
Carpet,2011,Apr,630,630,Hospitality
Carpet,2011,Apr,1440,1440,Hospitality
Carpet,2011,Apr,1260,1260,Hospitality
Carpet,2011,Apr,4500,4500,Hospitality
Carpet,2011,Apr,720,720,Hospitality
Carpet,2011,Apr,378,378,Hospitality
Carpet,2011,Apr,378,378,Hospitality
Carpet,2011,Apr,378,378,Hospitality
Carpet,2011,Apr,504,504,Hospitality
Carpet,2011,Apr,504,504,Hospitality
Carpet,2011,Apr,828,828,Hospitality
Carpet,2011,Apr,828,828,Hospitality
Carpet,2011,Apr,2016,2016,Hospitality
Carpet,2011,Apr,1602,1602,Hospitality
Carpet,2011,Apr,1602,1602,Hospitality
Carpet,2011,Apr,4500,4500,Hospitality
Carpet,2011,Apr,720,720,Hospitality
Carpet,2011,Apr,828,828,Hospitality
Carpet,2011,Apr,828,828,Hospitality
Carpet,2011,Apr,378,378,Hospitality
Carpet,2011,Apr,378,378,Hospitality
Carpet,2011,Apr,378,378,Hospitality
Carpet,2011,Apr,504,504,Hospitality
Carpet,2011,Apr,504,504,Hospitality
Carpet,2011,Apr,3456,3456,Hospitality
Carpet,2011,Apr,1260,1260,Hospitality
Carpet,2011,Apr,576,576,Hospitality
Carpet,2011,Apr,576,576,Hospitality
Carpet,2011,Apr,630,630,Hospitality
Carpet,2011,Apr,630,630,Hospitality
Carpet,2011,Apr,1602,1602,Hospitality
Carpet,2011,Apr,1602,1602,Hospitality
Carpet,2011,Apr,4500,4500,Hospitality
Carpet,2011,Apr,720,720,Hospitality
Carpet,2011,Apr,2700,2700,Hospitality
Carpet,2011,Apr,576,576,Hospitality
Carpet,2011,Apr,576,576,Hospitality
Carpet,2011,Apr,504,504,Hospitality
Carpet,2011,Apr,504,504,Hospitality
Carpet,2011,Apr,828,828,Hospitality
Carpet,2011,Apr,828,828,Hospitality
Carpet,2011,Apr,1008,1008,Hospitality
Carpet,2011,Apr,1008,1008,Hospitality
Carpet,2011,Apr,4500,4500,Hospitality
Carpet,2011,Apr,720,720,Hospitality
Carpet,2011,Apr,2700,2700,Hospitality
Carpet,2011,Apr,576,576,Hospitality
Carpet,2011,Apr,576,576,Hospitality
Carpet,2011,Apr,828,828,Hospitality
Carpet,2011,Apr,828,828,Hospitality
Carpet,2011,Apr,1602,1602,Hospitality
Carpet,2011,Apr,1602,1602,Hospitality
Carpet,2011,Apr,378,378,Hospitality
Carpet,2011,Apr,630,630,Hospitality
Carpet,2011,Apr,630,630,Hospitality
Carpet,2011,Apr,1008,1008,Hospitality
Carpet,2011,Apr,1008,1008,Hospitality
Carpet,2011,Apr,4500,4500,Hospitality
Carpet,2011,Apr,720,720,Hospitality
Carpet,2011,Apr,576,576,Hospitality
Carpet,2011,Apr,576,576,Hospitality
Carpet,2011,Apr,504,504,Hospitality
Carpet,2011,Apr,504,504,Hospitality
Carpet,2011,Apr,828,828,Hospitality
Carpet,2011,Apr,828,828,Hospitality
Carpet,2011,Apr,630,630,Hospitality
